SNR,Power,OSR,Adc1_gm,GBW1,IIP3_Int1,Adc2_gm,GBW2,IIP3_Int2,IIP_FF
82.249,2.7492e-05,256,32.415,29188000.0,90.067,32.451,35323000.0,94.457,77.778
79.348,2.7492e-05,256,32.415,29188000.0,88.543,32.451,35323000.0,112.26,100.0
81.963,2.7492e-05,256,32.415,46101000.0,25.057,32.451,38063000.0,40.953,33.333
80.893,2.7492e-05,256,32.415,46101000.0,48.447,32.451,38063000.0,68.127,55.556
80.457,2.7492e-05,256,32.415,44246000.0,55.34,32.451,55520000.0,51.185,66.667
81.585,2.7492e-05,256,32.415,44246000.0,90.067,32.451,55520000.0,94.457,77.778
84.757,3.4922e-05,256,32.415,74892000.0,55.34,32.451,74736000.0,51.185,66.667
85.181,3.4922e-05,256,32.415,124430000.0,0.0,32.451,83815000.0,0.0,0.0
85.354,3.4922e-05,256,32.415,124430000.0,19.873,32.451,83815000.0,26.594,22.222
84.807,3.4922e-05,256,32.415,124430000.0,25.057,32.451,83815000.0,40.953,33.333
81.503,3.4922e-05,256,32.415,124430000.0,43.296,32.451,83815000.0,35.497,44.444
82.827,3.4922e-05,256,32.415,124430000.0,48.447,32.451,83815000.0,68.127,55.556
88.747,3.4922e-05,256,32.415,124430000.0,55.34,32.451,83815000.0,51.185,66.667
85.473,3.4922e-05,256,32.415,166540000.0,0.0,32.451,162840000.0,0.0,0.0
84.091,3.4922e-05,256,32.415,166540000.0,48.447,32.451,162840000.0,68.127,55.556
85.681,3.4922e-05,256,32.415,166540000.0,103.29,32.451,162840000.0,79.654,88.889
81.982,5.2319e-05,256,32.415,218490000.0,0.0,32.451,196090000.0,0.0,0.0
83.778,5.2319e-05,256,32.415,218490000.0,9.1732,32.451,196090000.0,11.588,11.111
83.124,5.2319e-05,256,32.415,218490000.0,25.057,32.451,196090000.0,40.953,33.333
86.094,5.2319e-05,256,32.415,218490000.0,48.447,32.451,196090000.0,68.127,55.556
86.479,5.2319e-05,256,32.415,218490000.0,55.34,32.451,196090000.0,51.185,66.667
89.102,5.2319e-05,256,32.415,218490000.0,90.067,32.451,196090000.0,94.457,77.778
83.49,5.2319e-05,256,32.415,326870000.0,0.0,32.451,306330000.0,0.0,0.0
85.475,5.2319e-05,256,32.415,326870000.0,9.1732,32.451,306330000.0,11.588,11.111
86.442,5.2319e-05,256,32.415,326870000.0,19.873,32.451,306330000.0,26.594,22.222
88.959,5.2319e-05,256,32.415,326870000.0,25.057,32.451,306330000.0,40.953,33.333
85.478,5.2319e-05,256,32.415,326870000.0,43.296,32.451,306330000.0,35.497,44.444
85.155,5.2319e-05,256,32.415,326870000.0,90.067,32.451,306330000.0,94.457,77.778
86.306,5.2319e-05,256,32.415,447980000.0,0.0,32.451,408430000.0,0.0,0.0
85.639,5.2319e-05,256,32.415,447980000.0,19.873,32.451,408430000.0,26.594,22.222
86.959,5.2319e-05,256,32.415,447980000.0,55.34,32.451,408430000.0,51.185,66.667
86.703,5.2319e-05,256,32.415,447980000.0,88.543,32.451,408430000.0,112.26,100.0
86.502,5.2319e-05,256,32.415,641160000.0,0.0,32.451,453000000.0,0.0,0.0
86.637,5.2319e-05,256,32.415,641160000.0,9.1732,32.451,453000000.0,11.588,11.111
84.525,5.2319e-05,256,32.415,641160000.0,19.873,32.451,453000000.0,26.594,22.222
86.782,5.2319e-05,256,32.415,641160000.0,25.057,32.451,453000000.0,40.953,33.333
85.215,6.451e-05,256,32.415,775210000.0,48.447,32.451,763980000.0,68.127,55.556
86.247,6.451e-05,256,32.415,775210000.0,90.067,32.451,763980000.0,94.457,77.778
85.672,6.451e-05,256,32.415,775210000.0,88.543,32.451,763980000.0,112.26,100.0
85.741,6.451e-05,256,32.415,791380000.0,25.057,32.451,1035500000.0,40.953,33.333
86.047,6.451e-05,256,32.415,791380000.0,43.296,32.451,1035500000.0,35.497,44.444
86.748,6.451e-05,256,32.415,791380000.0,55.34,32.451,1035500000.0,51.185,66.667
85.81,6.451e-05,256,38.705,832610.0,19.873,25.913,968270.0,26.594,22.222
89.717,6.451e-05,256,38.705,832610.0,90.067,25.913,968270.0,94.457,77.778
86.427,6.451e-05,256,38.705,832610.0,88.543,25.913,968270.0,112.26,100.0
84.919,6.451e-05,256,38.705,1619400.0,9.1732,25.913,1007700.0,11.588,11.111
87.382,6.451e-05,256,38.705,1619400.0,25.057,25.913,1007700.0,40.953,33.333
85.521,6.451e-05,256,38.705,1619400.0,48.447,25.913,1007700.0,68.127,55.556
85.819,6.451e-05,256,38.705,1619400.0,55.34,25.913,1007700.0,51.185,66.667
86.812,6.451e-05,256,38.705,1619400.0,90.067,25.913,1007700.0,94.457,77.778
85.821,6.451e-05,256,38.705,1619400.0,88.543,25.913,1007700.0,112.26,100.0
85.938,8.4164e-05,256,38.705,1624000.0,88.543,25.913,1456600.0,112.26,100.0
91.102,8.4164e-05,256,38.705,2783100.0,103.29,25.913,1862600.0,79.654,88.889
92.309,8.4164e-05,256,38.705,2783100.0,88.543,25.913,1862600.0,112.26,100.0
87.922,8.4164e-05,256,38.705,3779100.0,19.873,25.913,3579300.0,26.594,22.222
87.606,8.4164e-05,256,38.705,3779100.0,25.057,25.913,3579300.0,40.953,33.333
85.888,8.4164e-05,256,38.705,3779100.0,43.296,25.913,3579300.0,35.497,44.444
88.774,8.4164e-05,256,38.705,3779100.0,103.29,25.913,3579300.0,79.654,88.889
87.129,8.4164e-05,256,38.705,3779100.0,88.543,25.913,3579300.0,112.26,100.0
92.231,8.4164e-05,256,38.705,3285100.0,0.0,25.913,4552600.0,0.0,0.0
92.753,8.4164e-05,256,38.705,3285100.0,9.1732,25.913,4552600.0,11.588,11.111
92.698,8.4164e-05,256,38.705,3285100.0,19.873,25.913,4552600.0,26.594,22.222
91.485,8.4164e-05,256,38.705,3285100.0,43.296,25.913,4552600.0,35.497,44.444
92.493,8.4164e-05,256,38.705,3285100.0,55.34,25.913,4552600.0,51.185,66.667
88.555,8.4164e-05,256,38.705,3285100.0,88.543,25.913,4552600.0,112.26,100.0
81.059,9.9767e-05,256,38.705,6555700.0,0.0,25.913,4879300.0,0.0,0.0
84.328,9.9767e-05,256,38.705,6555700.0,19.873,25.913,4879300.0,26.594,22.222
87.228,9.9767e-05,256,38.705,6555700.0,25.057,25.913,4879300.0,40.953,33.333
88.545,9.9767e-05,256,38.705,6555700.0,43.296,25.913,4879300.0,35.497,44.444
89.281,9.9767e-05,256,38.705,6555700.0,48.447,25.913,4879300.0,68.127,55.556
95.236,9.9767e-05,256,38.705,6555700.0,90.067,25.913,4879300.0,94.457,77.778
91.304,9.9767e-05,256,38.705,6555700.0,103.29,25.913,4879300.0,79.654,88.889
90.778,9.9767e-05,256,38.705,6555700.0,88.543,25.913,4879300.0,112.26,100.0
91.868,9.9767e-05,256,38.705,6078100.0,25.057,25.913,6267200.0,40.953,33.333
90.714,9.9767e-05,256,38.705,6078100.0,43.296,25.913,6267200.0,35.497,44.444
93.962,9.9767e-05,256,38.705,6078100.0,88.543,25.913,6267200.0,112.26,100.0
94.442,9.9767e-05,256,38.705,7553200.0,0.0,25.913,8363300.0,0.0,0.0
92.187,9.9767e-05,256,38.705,7553200.0,19.873,25.913,8363300.0,26.594,22.222
94.712,9.9767e-05,256,38.705,7553200.0,25.057,25.913,8363300.0,40.953,33.333
94.501,9.9767e-05,256,38.705,7553200.0,90.067,25.913,8363300.0,94.457,77.778
94.15,9.9767e-05,256,38.705,14271000.0,19.873,25.913,13222000.0,26.594,22.222
96.902,9.9767e-05,256,38.705,14271000.0,25.057,25.913,13222000.0,40.953,33.333
93.951,9.9767e-05,256,38.705,14271000.0,43.296,25.913,13222000.0,35.497,44.444
93.688,9.9767e-05,256,38.705,14271000.0,103.29,25.913,13222000.0,79.654,88.889
90.334,0.00014963,256,38.705,18298000.0,48.447,25.913,16624000.0,68.127,55.556
90.708,0.00014963,256,38.705,18298000.0,90.067,25.913,16624000.0,94.457,77.778
96.697,0.00014963,256,38.705,28765000.0,55.34,25.913,23553000.0,51.185,66.667
96.514,0.00014963,256,38.705,28765000.0,88.543,25.913,23553000.0,112.26,100.0
94.275,0.00014963,256,38.705,29188000.0,9.1732,25.913,35323000.0,11.588,11.111
97.31,0.00014963,256,38.705,29188000.0,55.34,25.913,35323000.0,51.185,66.667
95.099,0.00014963,256,38.705,29188000.0,90.067,25.913,35323000.0,94.457,77.778
93.679,0.00014963,256,38.705,46101000.0,0.0,25.913,38063000.0,0.0,0.0
95.221,0.00014963,256,38.705,46101000.0,25.057,25.913,38063000.0,40.953,33.333
96.011,0.00014963,256,38.705,46101000.0,88.543,25.913,38063000.0,112.26,100.0
87.733,0.00020824,256,38.705,44246000.0,19.873,25.913,55520000.0,26.594,22.222
89.455,0.00020824,256,38.705,44246000.0,43.296,25.913,55520000.0,35.497,44.444
95.702,0.00020824,256,38.705,44246000.0,88.543,25.913,55520000.0,112.26,100.0
93.562,0.00020824,256,38.705,74892000.0,0.0,25.913,74736000.0,0.0,0.0
96.794,0.00020824,256,38.705,74892000.0,25.057,25.913,74736000.0,40.953,33.333
93.146,0.00020824,256,38.705,74892000.0,48.447,25.913,74736000.0,68.127,55.556
95.849,0.00020824,256,38.705,124430000.0,19.873,25.913,83815000.0,26.594,22.222
99.59,0.00020824,256,38.705,124430000.0,48.447,25.913,83815000.0,68.127,55.556
97.286,0.00020824,256,38.705,124430000.0,88.543,25.913,83815000.0,112.26,100.0
95.469,0.00020824,256,38.705,166540000.0,55.34,25.913,162840000.0,51.185,66.667
97.606,0.00020824,256,38.705,166540000.0,103.29,25.913,162840000.0,79.654,88.889
90.058,0.00032939,256,38.705,133630000.0,25.057,25.913,187490000.0,40.953,33.333
88.124,0.00032939,256,38.705,133630000.0,48.447,25.913,187490000.0,68.127,55.556
91.859,0.00032939,256,38.705,133630000.0,90.067,25.913,187490000.0,94.457,77.778
91.75,0.00032939,256,38.705,133630000.0,88.543,25.913,187490000.0,112.26,100.0
93.98,0.00032939,256,38.705,218490000.0,25.057,25.913,196090000.0,40.953,33.333
95.68,0.00032939,256,38.705,218490000.0,43.296,25.913,196090000.0,35.497,44.444
95.172,0.00032939,256,38.705,218490000.0,48.447,25.913,196090000.0,68.127,55.556
96.355,0.00032939,256,38.705,218490000.0,90.067,25.913,196090000.0,94.457,77.778
95.902,0.00032939,256,38.705,218490000.0,103.29,25.913,196090000.0,79.654,88.889
97.972,0.00032939,256,38.705,326870000.0,48.447,25.913,306330000.0,68.127,55.556
96.679,0.00032939,256,38.705,447980000.0,25.057,25.913,408430000.0,40.953,33.333
96.838,0.00032939,256,38.705,447980000.0,55.34,25.913,408430000.0,51.185,66.667
87.573,0.00032112,256,38.705,641160000.0,0.0,25.913,453000000.0,0.0,0.0
90.347,0.00032112,256,38.705,641160000.0,43.296,25.913,453000000.0,35.497,44.444
92.819,0.00032112,256,38.705,641160000.0,48.447,25.913,453000000.0,68.127,55.556
96.509,0.00032112,256,38.705,641160000.0,90.067,25.913,453000000.0,94.457,77.778
92.443,0.00032112,256,38.705,641160000.0,103.29,25.913,453000000.0,79.654,88.889
99.305,0.00032112,256,38.705,775210000.0,88.543,25.913,763980000.0,112.26,100.0
96.746,0.00032112,256,38.705,791380000.0,43.296,25.913,1035500000.0,35.497,44.444
99.774,0.00032112,256,38.705,791380000.0,103.29,25.913,1035500000.0,79.654,88.889
97.847,0.00032112,256,36.26,832610.0,0.0,33.414,968270.0,0.0,0.0
99.549,0.00032112,256,36.26,832610.0,43.296,33.414,968270.0,35.497,44.444
96.677,0.00032112,256,36.26,832610.0,48.447,33.414,968270.0,68.127,55.556
97.552,0.00032112,256,36.26,832610.0,55.34,33.414,968270.0,51.185,66.667
97.25,0.00032112,256,36.26,832610.0,90.067,33.414,968270.0,94.457,77.778
101.01,0.00032112,256,36.26,832610.0,103.29,33.414,968270.0,79.654,88.889
86.335,0.00041458,256,36.26,1619400.0,0.0,33.414,1007700.0,0.0,0.0
90.913,0.00041458,256,36.26,1619400.0,55.34,33.414,1007700.0,51.185,66.667
97.054,0.00041458,256,36.26,1624000.0,25.057,33.414,1456600.0,40.953,33.333
97.408,0.00041458,256,36.26,1624000.0,55.34,33.414,1456600.0,51.185,66.667
97.87,0.00041458,256,36.26,1624000.0,90.067,33.414,1456600.0,94.457,77.778
96.264,0.00041458,256,36.26,1624000.0,103.29,33.414,1456600.0,79.654,88.889
98.758,0.00041458,256,36.26,2783100.0,43.296,33.414,1862600.0,35.497,44.444
96.698,0.00041458,256,36.26,2783100.0,103.29,33.414,1862600.0,79.654,88.889
100.42,0.00041458,256,36.26,3779100.0,19.873,33.414,3579300.0,26.594,22.222
99.229,0.00041458,256,36.26,3779100.0,103.29,33.414,3579300.0,79.654,88.889
89.777,0.0006332,256,36.26,3285100.0,19.873,33.414,4552600.0,26.594,22.222
94.574,0.0006332,256,36.26,3285100.0,103.29,33.414,4552600.0,79.654,88.889
92.707,0.0006332,256,36.26,6555700.0,0.0,33.414,4879300.0,0.0,0.0
97.506,0.0006332,256,36.26,6555700.0,55.34,33.414,4879300.0,51.185,66.667
100.11,0.0006332,256,36.26,6555700.0,88.543,33.414,4879300.0,112.26,100.0
98.813,0.0006332,256,36.26,6078100.0,0.0,33.414,6267200.0,0.0,0.0
98.935,0.0006332,256,36.26,6078100.0,9.1732,33.414,6267200.0,11.588,11.111
98.867,0.0006332,256,36.26,6078100.0,48.447,33.414,6267200.0,68.127,55.556
97.183,0.0006332,256,36.26,6078100.0,90.067,33.414,6267200.0,94.457,77.778
98.721,0.0006332,256,36.26,7553200.0,43.296,33.414,8363300.0,35.497,44.444
98.478,0.0006332,256,36.26,7553200.0,90.067,33.414,8363300.0,94.457,77.778
99.051,0.0006332,256,36.26,7553200.0,103.29,33.414,8363300.0,79.654,88.889
84.666,0.00085641,256,36.26,14271000.0,0.0,33.414,13222000.0,0.0,0.0
88.587,0.00085641,256,36.26,14271000.0,25.057,33.414,13222000.0,40.953,33.333
90.241,0.00085641,256,36.26,14271000.0,48.447,33.414,13222000.0,68.127,55.556
96.22,0.00085641,256,36.26,18298000.0,25.057,33.414,16624000.0,40.953,33.333
97.011,0.00085641,256,36.26,18298000.0,48.447,33.414,16624000.0,68.127,55.556
97.708,0.00085641,256,36.26,18298000.0,55.34,33.414,16624000.0,51.185,66.667
99.015,0.00085641,256,36.26,28765000.0,9.1732,33.414,23553000.0,11.588,11.111
99.025,0.00085641,256,36.26,28765000.0,90.067,33.414,23553000.0,94.457,77.778
97.92,0.00085641,256,36.26,29188000.0,9.1732,33.414,35323000.0,11.588,11.111
96.676,0.00085641,256,36.26,29188000.0,19.873,33.414,35323000.0,26.594,22.222
97.424,0.00085641,256,36.26,29188000.0,43.296,33.414,35323000.0,35.497,44.444
98.55,0.00085641,256,36.26,29188000.0,90.067,33.414,35323000.0,94.457,77.778
84.738,0.0010942,256,36.26,46101000.0,0.0,33.414,38063000.0,0.0,0.0
87.903,0.0010942,256,36.26,46101000.0,25.057,33.414,38063000.0,40.953,33.333
90.728,0.0010942,256,36.26,46101000.0,55.34,33.414,38063000.0,51.185,66.667
93.2,0.0010942,256,36.26,44246000.0,25.057,33.414,55520000.0,40.953,33.333
98.87,0.0010942,256,36.26,44246000.0,43.296,33.414,55520000.0,35.497,44.444
99.132,0.0010942,256,36.26,44246000.0,90.067,33.414,55520000.0,94.457,77.778
97.149,0.0010942,256,36.26,74892000.0,0.0,33.414,74736000.0,0.0,0.0
96.993,0.0010942,256,36.26,74892000.0,9.1732,33.414,74736000.0,11.588,11.111
100.08,0.0010942,256,36.26,74892000.0,48.447,33.414,74736000.0,68.127,55.556
99.097,0.0010942,256,36.26,74892000.0,90.067,33.414,74736000.0,94.457,77.778
97.243,0.0010942,256,36.26,74892000.0,103.29,33.414,74736000.0,79.654,88.889
97.206,0.0010942,256,36.26,74892000.0,88.543,33.414,74736000.0,112.26,100.0
96.591,0.0010942,256,36.26,124430000.0,9.1732,33.414,83815000.0,11.588,11.111
97.618,0.0010942,256,36.26,124430000.0,43.296,33.414,83815000.0,35.497,44.444
98.579,0.0010942,256,36.26,124430000.0,103.29,33.414,83815000.0,79.654,88.889
95.185,0.0015392,256,36.26,166540000.0,90.067,33.414,162840000.0,94.457,77.778
94.118,0.0015392,256,36.26,133630000.0,25.057,33.414,187490000.0,40.953,33.333
97.158,0.0015392,256,36.26,133630000.0,48.447,33.414,187490000.0,68.127,55.556
97.262,0.0015392,256,36.26,133630000.0,103.29,33.414,187490000.0,79.654,88.889
98.711,0.0015392,256,36.26,133630000.0,88.543,33.414,187490000.0,112.26,100.0
98.214,0.0015392,256,36.26,218490000.0,48.447,33.414,196090000.0,68.127,55.556
98.963,0.0015392,256,36.26,218490000.0,103.29,33.414,196090000.0,79.654,88.889
97.678,0.0015392,256,36.26,218490000.0,88.543,33.414,196090000.0,112.26,100.0
95.942,0.0015392,256,36.26,326870000.0,9.1732,33.414,306330000.0,11.588,11.111
97.161,0.0015392,256,36.26,326870000.0,90.067,33.414,306330000.0,94.457,77.778
96.79,0.0015392,256,36.26,326870000.0,103.29,33.414,306330000.0,79.654,88.889
86.537,0.0018269,256,36.26,447980000.0,9.1732,33.414,408430000.0,11.588,11.111
83.257,0.0018269,256,36.26,447980000.0,19.873,33.414,408430000.0,26.594,22.222
87.254,0.0018269,256,36.26,447980000.0,48.447,33.414,408430000.0,68.127,55.556
92.784,0.0018269,256,36.26,447980000.0,88.543,33.414,408430000.0,112.26,100.0
93.891,0.0018269,256,36.26,641160000.0,9.1732,33.414,453000000.0,11.588,11.111
97.593,0.0018269,256,36.26,641160000.0,55.34,33.414,453000000.0,51.185,66.667
98.135,0.0018269,256,36.26,641160000.0,103.29,33.414,453000000.0,79.654,88.889
97.558,0.0018269,256,36.26,641160000.0,88.543,33.414,453000000.0,112.26,100.0
97.434,0.0018269,256,36.26,775210000.0,43.296,33.414,763980000.0,35.497,44.444
97.907,0.0018269,256,36.26,775210000.0,48.447,33.414,763980000.0,68.127,55.556
97.186,0.0018269,256,36.26,775210000.0,90.067,33.414,763980000.0,94.457,77.778
97.181,0.0018269,256,36.26,775210000.0,103.29,33.414,763980000.0,79.654,88.889
98.669,0.0018269,256,36.26,775210000.0,88.543,33.414,763980000.0,112.26,100.0
96.565,0.0018269,256,36.26,791380000.0,25.057,33.414,1035500000.0,40.953,33.333
96.255,0.0018269,256,36.26,791380000.0,43.296,33.414,1035500000.0,35.497,44.444
96.563,0.0018269,256,36.26,791380000.0,55.34,33.414,1035500000.0,51.185,66.667
99.214,0.0018269,256,36.26,791380000.0,90.067,33.414,1035500000.0,94.457,77.778
72.094,1.5916e-05,256,56.205,6078100.0,103.29,49.519,6267200.0,79.654,88.889
76.133,1.5916e-05,256,56.205,6078100.0,88.543,49.519,6267200.0,112.26,100.0
74.797,1.5916e-05,256,56.205,18298000.0,0.0,49.519,16624000.0,0.0,0.0
72.853,1.5916e-05,256,56.205,18298000.0,19.873,49.519,16624000.0,26.594,22.222
72.886,1.5916e-05,256,56.205,18298000.0,43.296,49.519,16624000.0,35.497,44.444
73.627,1.5916e-05,256,56.205,18298000.0,90.067,49.519,16624000.0,94.457,77.778
75.552,1.5916e-05,256,56.205,18298000.0,88.543,49.519,16624000.0,112.26,100.0
75.61,2.7492e-05,256,56.205,28765000.0,0.0,49.519,23553000.0,0.0,0.0
78.635,2.7492e-05,256,56.205,28765000.0,19.873,49.519,23553000.0,26.594,22.222
81.576,2.7492e-05,256,56.205,28765000.0,25.057,49.519,23553000.0,40.953,33.333
76.949,2.7492e-05,256,56.205,28765000.0,43.296,49.519,23553000.0,35.497,44.444
79.195,2.7492e-05,256,56.205,28765000.0,48.447,49.519,23553000.0,68.127,55.556
73.899,2.7492e-05,256,56.205,28765000.0,55.34,49.519,23553000.0,51.185,66.667
83.868,2.7492e-05,256,56.205,28765000.0,90.067,49.519,23553000.0,94.457,77.778
75.994,2.7492e-05,256,56.205,28765000.0,103.29,49.519,23553000.0,79.654,88.889
74.556,2.7492e-05,256,56.205,28765000.0,88.543,49.519,23553000.0,112.26,100.0
82.178,2.7492e-05,256,56.205,29188000.0,0.0,49.519,35323000.0,0.0,0.0
81.677,2.7492e-05,256,56.205,29188000.0,9.1732,49.519,35323000.0,11.588,11.111
76.856,2.7492e-05,256,56.205,29188000.0,19.873,49.519,35323000.0,26.594,22.222
79.397,2.7492e-05,256,56.205,29188000.0,25.057,49.519,35323000.0,40.953,33.333
80.464,2.7492e-05,256,56.205,29188000.0,43.296,49.519,35323000.0,35.497,44.444
83.334,2.7492e-05,256,56.205,29188000.0,48.447,49.519,35323000.0,68.127,55.556
79.453,2.7492e-05,256,56.205,29188000.0,55.34,49.519,35323000.0,51.185,66.667
84.696,2.7492e-05,256,56.205,29188000.0,90.067,49.519,35323000.0,94.457,77.778
78.968,2.7492e-05,256,56.205,29188000.0,103.29,49.519,35323000.0,79.654,88.889
74.126,2.7492e-05,256,56.205,29188000.0,88.543,49.519,35323000.0,112.26,100.0
80.619,2.7492e-05,256,56.205,46101000.0,0.0,49.519,38063000.0,0.0,0.0
83.087,2.7492e-05,256,56.205,46101000.0,9.1732,49.519,38063000.0,11.588,11.111
82.195,2.7492e-05,256,56.205,46101000.0,19.873,49.519,38063000.0,26.594,22.222
76.894,2.7492e-05,256,56.205,46101000.0,25.057,49.519,38063000.0,40.953,33.333
82.544,2.7492e-05,256,56.205,46101000.0,43.296,49.519,38063000.0,35.497,44.444
76.895,2.7492e-05,256,56.205,46101000.0,48.447,49.519,38063000.0,68.127,55.556
82.199,2.7492e-05,256,56.205,46101000.0,55.34,49.519,38063000.0,51.185,66.667
81.423,2.7492e-05,256,56.205,46101000.0,90.067,49.519,38063000.0,94.457,77.778
81.785,2.7492e-05,256,56.205,46101000.0,88.543,49.519,38063000.0,112.26,100.0
74.253,2.7492e-05,256,56.205,44246000.0,0.0,49.519,55520000.0,0.0,0.0
82.742,2.7492e-05,256,56.205,44246000.0,9.1732,49.519,55520000.0,11.588,11.111
81.043,2.7492e-05,256,56.205,44246000.0,19.873,49.519,55520000.0,26.594,22.222
75.427,2.7492e-05,256,56.205,44246000.0,25.057,49.519,55520000.0,40.953,33.333
83.981,2.7492e-05,256,56.205,44246000.0,43.296,49.519,55520000.0,35.497,44.444
77.719,2.7492e-05,256,56.205,44246000.0,48.447,49.519,55520000.0,68.127,55.556
80.579,2.7492e-05,256,56.205,44246000.0,55.34,49.519,55520000.0,51.185,66.667
78.847,2.7492e-05,256,56.205,44246000.0,90.067,49.519,55520000.0,94.457,77.778
80.704,2.7492e-05,256,56.205,44246000.0,103.29,49.519,55520000.0,79.654,88.889
80.294,2.7492e-05,256,56.205,44246000.0,88.543,49.519,55520000.0,112.26,100.0
83.572,3.4922e-05,256,56.205,74892000.0,0.0,49.519,74736000.0,0.0,0.0
83.294,3.4922e-05,256,56.205,74892000.0,9.1732,49.519,74736000.0,11.588,11.111
83.111,3.4922e-05,256,56.205,74892000.0,19.873,49.519,74736000.0,26.594,22.222
81.406,3.4922e-05,256,56.205,74892000.0,25.057,49.519,74736000.0,40.953,33.333
79.283,3.4922e-05,256,56.205,74892000.0,43.296,49.519,74736000.0,35.497,44.444
82.972,3.4922e-05,256,56.205,74892000.0,48.447,49.519,74736000.0,68.127,55.556
85.037,3.4922e-05,256,56.205,74892000.0,55.34,49.519,74736000.0,51.185,66.667
86.628,3.4922e-05,256,56.205,74892000.0,90.067,49.519,74736000.0,94.457,77.778
84.523,3.4922e-05,256,56.205,74892000.0,103.29,49.519,74736000.0,79.654,88.889
83.685,3.4922e-05,256,56.205,74892000.0,88.543,49.519,74736000.0,112.26,100.0
86.692,3.4922e-05,256,56.205,124430000.0,0.0,49.519,83815000.0,0.0,0.0
85.862,3.4922e-05,256,56.205,124430000.0,9.1732,49.519,83815000.0,11.588,11.111
85.135,3.4922e-05,256,56.205,124430000.0,19.873,49.519,83815000.0,26.594,22.222
86.854,3.4922e-05,256,56.205,124430000.0,25.057,49.519,83815000.0,40.953,33.333
85.046,3.4922e-05,256,56.205,124430000.0,43.296,49.519,83815000.0,35.497,44.444
86.675,3.4922e-05,256,56.205,124430000.0,48.447,49.519,83815000.0,68.127,55.556
86.815,3.4922e-05,256,56.205,124430000.0,55.34,49.519,83815000.0,51.185,66.667
86.141,3.4922e-05,256,56.205,124430000.0,90.067,49.519,83815000.0,94.457,77.778
83.491,3.4922e-05,256,56.205,124430000.0,103.29,49.519,83815000.0,79.654,88.889
88.294,3.4922e-05,256,56.205,124430000.0,88.543,49.519,83815000.0,112.26,100.0
88.315,3.4922e-05,256,56.205,166540000.0,0.0,49.519,162840000.0,0.0,0.0
82.66,3.4922e-05,256,56.205,166540000.0,9.1732,49.519,162840000.0,11.588,11.111
85.928,3.4922e-05,256,56.205,166540000.0,19.873,49.519,162840000.0,26.594,22.222
86.133,3.4922e-05,256,56.205,166540000.0,25.057,49.519,162840000.0,40.953,33.333
80.148,3.4922e-05,256,56.205,166540000.0,43.296,49.519,162840000.0,35.497,44.444
85.284,3.4922e-05,256,56.205,166540000.0,48.447,49.519,162840000.0,68.127,55.556
84.505,3.4922e-05,256,56.205,166540000.0,55.34,49.519,162840000.0,51.185,66.667
86.046,3.4922e-05,256,56.205,166540000.0,90.067,49.519,162840000.0,94.457,77.778
87.062,3.4922e-05,256,56.205,166540000.0,103.29,49.519,162840000.0,79.654,88.889
82.911,3.4922e-05,256,56.205,166540000.0,88.543,49.519,162840000.0,112.26,100.0
87.613,3.4922e-05,256,56.205,133630000.0,0.0,49.519,187490000.0,0.0,0.0
86.04,3.4922e-05,256,56.205,133630000.0,9.1732,49.519,187490000.0,11.588,11.111
88.192,3.4922e-05,256,56.205,133630000.0,19.873,49.519,187490000.0,26.594,22.222
82.174,3.4922e-05,256,56.205,133630000.0,25.057,49.519,187490000.0,40.953,33.333
85.825,3.4922e-05,256,56.205,133630000.0,43.296,49.519,187490000.0,35.497,44.444
87.761,3.4922e-05,256,56.205,133630000.0,48.447,49.519,187490000.0,68.127,55.556
84.362,3.4922e-05,256,56.205,133630000.0,55.34,49.519,187490000.0,51.185,66.667
86.285,3.4922e-05,256,56.205,133630000.0,90.067,49.519,187490000.0,94.457,77.778
86.318,3.4922e-05,256,56.205,133630000.0,103.29,49.519,187490000.0,79.654,88.889
87.256,3.4922e-05,256,56.205,133630000.0,88.543,49.519,187490000.0,112.26,100.0
82.9,5.2319e-05,256,56.205,218490000.0,0.0,49.519,196090000.0,0.0,0.0
83.824,5.2319e-05,256,56.205,218490000.0,9.1732,49.519,196090000.0,11.588,11.111
85.874,5.2319e-05,256,56.205,218490000.0,19.873,49.519,196090000.0,26.594,22.222
84.418,5.2319e-05,256,56.205,218490000.0,25.057,49.519,196090000.0,40.953,33.333
86.244,5.2319e-05,256,56.205,218490000.0,43.296,49.519,196090000.0,35.497,44.444
88.256,5.2319e-05,256,56.205,218490000.0,48.447,49.519,196090000.0,68.127,55.556
85.236,5.2319e-05,256,56.205,218490000.0,55.34,49.519,196090000.0,51.185,66.667
87.949,5.2319e-05,256,56.205,218490000.0,90.067,49.519,196090000.0,94.457,77.778
83.997,5.2319e-05,256,56.205,218490000.0,103.29,49.519,196090000.0,79.654,88.889
86.931,5.2319e-05,256,56.205,218490000.0,88.543,49.519,196090000.0,112.26,100.0
84.234,5.2319e-05,256,56.205,326870000.0,0.0,49.519,306330000.0,0.0,0.0
87.33,5.2319e-05,256,56.205,326870000.0,9.1732,49.519,306330000.0,11.588,11.111
86.249,5.2319e-05,256,56.205,326870000.0,19.873,49.519,306330000.0,26.594,22.222
85.461,5.2319e-05,256,56.205,326870000.0,25.057,49.519,306330000.0,40.953,33.333
87.622,5.2319e-05,256,56.205,326870000.0,43.296,49.519,306330000.0,35.497,44.444
